"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.921316648E1,3.447650373E-1,-2.729389966E-1,9.844957352E0
4.922515989E1,3.447650373E-1,-2.513911724E-1,9.842563629E0
4.923709226E1,3.639186621E-1,-1.819593310E-1,9.861717224E0
4.924902463E1,3.327940404E-1,-1.484405100E-1,9.919178009E0
4.926092649E1,3.830722570E-1,-2.274491638E-1,9.888052940E0
4.927282834E1,3.902548850E-1,-2.250549644E-1,9.931148529E0
4.928283811E1,3.016694188E-1,-2.466027737E-1,9.885659218E0
4.929480100E1,3.495534360E-1,-2.537853718E-1,9.876082420E0
4.930676389E1,3.280056417E-1,-2.705447972E-1,9.837775230E0
4.931872678E1,3.375824392E-1,-2.753331959E-1,9.832986832E0
4.933072019E1,3.711012602E-1,-2.609679997E-1,9.849745750E0
4.934268308E1,3.543418646E-1,-2.777273953E-1,9.837775230E0
4.935461545E1,3.591302633E-1,-2.370259613E-1,9.852140427E0
4.936657834E1,3.711012602E-1,-2.226607651E-1,9.823410034E0
4.937857175E1,3.495534360E-1,-2.561795712E-1,9.837775230E0
4.939056516E1,3.375824392E-1,-2.873041928E-1,9.892841339E0
4.940252805E1,3.232172430E-1,-2.992752194E-1,9.933543205E0
4.941452146E1,3.471592367E-1,-2.801215947E-1,9.926360130E0
4.942651487E1,3.327940404E-1,-2.777273953E-1,9.926360130E0
4.943847776E1,3.471592367E-1,-2.777273953E-1,9.873687744E0
4.944848752E1,3.854664862E-1,-2.633621991E-1,9.823410034E0
4.946048093E1,3.902548850E-1,-2.681505978E-1,9.785101891E0
4.947235227E1,3.543418646E-1,-2.849099934E-1,9.715670586E0
4.948236204E1,3.591302633E-1,-2.896983922E-1,9.811438560E0
4.949435544E1,3.806780577E-1,-3.160346150E-1,9.911994934E0
4.950634885E1,3.663128614E-1,-3.303998411E-1,9.916783333E0
4.951831174E1,3.567360640E-1,-3.112462163E-1,9.957485199E0
4.952832151E1,3.016694188E-1,-3.136404157E-1,9.938331604E0
4.954028440E1,3.423708379E-1,-2.944868207E-1,9.888052940E0
4.955029417E1,3.495534360E-1,-2.873041928E-1,9.866505623E0
4.956225706E1,3.447650373E-1,-3.064578176E-1,9.832986832E0
4.957421995E1,3.399766386E-1,-3.112462163E-1,9.799467087E0
4.958422971E1,3.256114423E-1,-3.184288144E-1,9.825803757E0
4.959616208E1,3.351882398E-1,-3.495534360E-1,9.832986832E0
4.960617185E1,3.495534360E-1,-3.375824392E-1,9.859322548E0
4.961816526E1,3.519476354E-1,-3.303998411E-1,9.868899345E0
4.963015867E1,3.639186621E-1,-3.160346150E-1,9.878476143E0
4.964212156E1,3.471592367E-1,-3.327940404E-1,9.842563629E0
4.965411497E1,3.423708379E-1,-3.471592367E-1,9.883264542E0
4.966604734E1,3.663128614E-1,-3.064578176E-1,9.856928825E0
4.967801023E1,3.806780577E-1,-3.064578176E-1,9.926360130E0
4.968802000E1,3.256114423E-1,-3.256114423E-1,9.959878922E0
4.969992185E1,3.567360640E-1,-3.830722570E-1,9.797073364E0
4.971188474E1,3.734954596E-1,-3.902548850E-1,9.847352028E0
4.972189451E1,3.423708379E-1,-3.615244627E-1,9.852140427E0
4.973379636E1,3.519476354E-1,-3.806780577E-1,9.828198433E0
4.974575925E1,3.567360640E-1,-3.519476354E-1,9.890447617E0
4.975775266E1,3.711012602E-1,-3.399766386E-1,9.890447617E0
4.976974607E1,3.519476354E-1,-3.567360640E-1,9.876082420E0
4.978170896E1,3.303998411E-1,-3.615244627E-1,9.878476143E0
4.979171872E1,3.423708379E-1,-3.663128614E-1,9.880870819E0
4.980172849E1,3.543418646E-1,-3.471592367E-1,9.864110947E0
4.981372190E1,3.184288144E-1,-3.495534360E-1,9.873687744E0
4.982565427E1,3.495534360E-1,-3.543418646E-1,9.842563629E0
4.983764768E1,3.519476354E-1,-3.806780577E-1,9.856928825E0
4.984964109E1,3.447650373E-1,-3.806780577E-1,9.832986832E0
4.986160398E1,3.303998411E-1,-3.687070608E-1,9.854534149E0
4.987356687E1,3.639186621E-1,-3.926490843E-1,9.888052940E0
4.988357664E1,3.495534360E-1,-3.926490843E-1,9.897629738E0
4.989553953E1,3.303998411E-1,-4.046200812E-1,9.888052940E0
4.990747190E1,3.303998411E-1,-4.022258818E-1,9.883264542E0
4.991943479E1,3.088520169E-1,-4.022258818E-1,9.804255486E0
4.992944456E1,3.375824392E-1,-3.447650373E-1,9.799467087E0
4.994143796E1,3.112462163E-1,-3.543418646E-1,9.844957352E0
4.995340085E1,3.088520169E-1,-4.189853072E-1,9.902418137E0
4.996341062E1,3.280056417E-1,-4.309563041E-1,9.892841339E0
4.997540403E1,3.399766386E-1,-3.998316824E-1,9.897629738E0
4.998733640E1,3.423708379E-1,-3.830722570E-1,9.888052940E0
4.999929929E1,3.375824392E-1,-3.950432837E-1,9.868899345E0
5.001126218E1,3.280056417E-1,-3.926490843E-1,9.866505623E0
5.002325559E1,3.567360640E-1,-3.734954596E-1,9.852140427E0
5.003326536E1,3.088520169E-1,-4.046200812E-1,9.842563629E0
5.004519773E1,3.184288144E-1,-4.285621047E-1,9.816226959E0
5.005716062E1,3.375824392E-1,-4.285621047E-1,9.832986832E0
5.006717039E1,3.351882398E-1,-4.453215301E-1,9.885659218E0
5.007916379E1,3.112462163E-1,-4.501099288E-1,9.873687744E0
5.009109617E1,3.280056417E-1,-4.261679053E-1,9.835380554E0
5.010110593E1,3.687070608E-1,-4.070142806E-1,9.847352028E0
5.011306882E1,3.375824392E-1,-4.309563041E-1,9.864110947E0
5.012307859E1,3.184288144E-1,-4.477157295E-1,9.878476143E0
5.013507200E1,3.280056417E-1,-4.309563041E-1,9.921571732E0
5.014700437E1,3.423708379E-1,-4.094084799E-1,9.885659218E0
5.015701414E1,3.471592367E-1,-3.830722570E-1,9.847352028E0
5.016894651E1,3.160346150E-1,-3.998316824E-1,9.792284966E0
5.018090940E1,3.256114423E-1,-3.926490843E-1,9.804255486E0
5.019091917E1,3.447650373E-1,-4.022258818E-1,9.844957352E0
5.020092893E1,3.256114423E-1,-4.261679053E-1,9.878476143E0
5.021289182E1,2.729389966E-1,-4.261679053E-1,9.897629738E0
5.022488523E1,3.280056417E-1,-4.237737060E-1,9.911994934E0
5.023684812E1,3.423708379E-1,-4.070142806E-1,9.897629738E0
5.024685789E1,3.303998411E-1,-3.998316824E-1,9.876082420E0
5.025885129E1,3.567360640E-1,-3.758896589E-1,9.890447617E0
5.027081418E1,3.806780577E-1,-4.237737060E-1,9.813833237E0
5.028280759E1,3.471592367E-1,-4.381389022E-1,9.842563629E0
5.029480100E1,3.711012602E-1,-4.644751251E-1,9.849745750E0
5.030679441E1,3.495534360E-1,-4.812345505E-1,9.852140427E0
5.031875730E1,3.232172430E-1,-4.716577232E-1,9.842563629E0
5.032876706E1,3.160346150E-1,-4.429273009E-1,9.859322548E0
5.034072996E1,3.232172430E-1,-4.357447028E-1,9.844957352E0
5.035269285E1,3.351882398E-1,-4.118026793E-1,9.852140427E0
5.036459470E1,3.160346150E-1,-4.381389022E-1,9.876082420E0
5.037655759E1,3.351882398E-1,-4.405331016E-1,9.890447617E0
5.038855100E1,3.591302633E-1,-4.644751251E-1,9.878476143E0
5.040048337E1,3.423708379E-1,-4.644751251E-1,9.859322548E0
5.041244626E1,3.663128614E-1,-4.525041282E-1,9.866505623E0
5.042443967E1,3.615244627E-1,-4.381389022E-1,9.813833237E0
5.043640256E1,3.232172430E-1,-4.309563041E-1,9.832986832E0
5.044836545E1,3.591302633E-1,-4.501099288E-1,9.856928825E0
5.045837522E1,3.495534360E-1,-4.429273009E-1,9.876082420E0
5.047030759E1,3.399766386E-1,-4.429273009E-1,9.866505623E0
5.048031736E1,3.351882398E-1,-4.453215301E-1,9.837775230E0
5.049231077E1,3.327940404E-1,-4.189853072E-1,9.837775230E0
5.050232053E1,3.591302633E-1,-4.477157295E-1,9.840168953E0
5.051428342E1,3.639186621E-1,-4.692635238E-1,9.861717224E0
5.052621580E1,3.543418646E-1,-4.261679053E-1,9.914389610E0
5.053820920E1,3.543418646E-1,-4.548983276E-1,9.897629738E0
5.055014158E1,3.495534360E-1,-4.596867263E-1,9.890447617E0
5.056015134E1,3.399766386E-1,-4.405331016E-1,9.847352028E0
5.057205320E1,3.423708379E-1,-4.692635238E-1,9.866505623E0
5.058206296E1,3.615244627E-1,-4.525041282E-1,9.856928825E0
5.059405637E1,3.208230138E-1,-4.501099288E-1,9.825803757E0
5.060601926E1,3.280056417E-1,-4.357447028E-1,9.821015358E0
5.061795164E1,3.495534360E-1,-4.165911078E-1,9.816226959E0
5.062994504E1,3.711012602E-1,-4.668693244E-1,9.866505623E0
5.064187742E1,3.567360640E-1,-4.860229492E-1,9.852140427E0
5.065380979E1,3.280056417E-1,-4.860229492E-1,9.885659218E0
5.066580320E1,3.447650373E-1,-4.596867263E-1,9.890447617E0
5.067776609E1,3.208230138E-1,-4.620809257E-1,9.897629738E0
5.068969846E1,3.232172430E-1,-4.501099288E-1,9.871294022E0
5.070163084E1,3.088520169E-1,-4.548983276E-1,9.844957352E0
5.071359372E1,3.016694188E-1,-4.548983276E-1,9.835380554E0
5.072555662E1,3.184288144E-1,-4.596867263E-1,9.844957352E0
5.073556638E1,3.088520169E-1,-4.572925270E-1,9.813833237E0
5.074755979E1,3.184288144E-1,-4.644751251E-1,9.871294022E0
5.075952268E1,3.495534360E-1,-4.908113480E-1,9.907206535E0
5.077148557E1,3.351882398E-1,-4.764461517E-1,9.892841339E0
5.078344846E1,3.711012602E-1,-4.405331016E-1,9.873687744E0
5.079538084E1,3.256114423E-1,-4.668693244E-1,9.852140427E0
5.080728269E1,3.208230138E-1,-4.477157295E-1,9.873687744E0
5.081729246E1,3.351882398E-1,-4.453215301E-1,9.852140427E0
5.082730222E1,3.184288144E-1,-4.285621047E-1,9.830592155E0
5.083926511E1,3.351882398E-1,-4.405331016E-1,9.842563629E0
5.085125852E1,3.327940404E-1,-4.644751251E-1,9.842563629E0
5.086322141E1,3.519476354E-1,-4.692635238E-1,9.854534149E0
5.087518430E1,3.567360640E-1,-4.548983276E-1,9.859322548E0
5.088708616E1,3.471592367E-1,-4.764461517E-1,9.864110947E0
5.089904905E1,3.160346150E-1,-4.668693244E-1,9.883264542E0
5.090905881E1,3.184288144E-1,-4.836287498E-1,9.871294022E0
5.091906858E1,3.280056417E-1,-5.027823448E-1,9.861717224E0
5.093106199E1,3.160346150E-1,-4.620809257E-1,9.847352028E0
5.094305540E1,2.896983922E-1,-4.381389022E-1,9.825803757E0
5.095501829E1,3.016694188E-1,-4.357447028E-1,9.844957352E0
5.096502805E1,3.136404157E-1,-4.237737060E-1,9.823410034E0
5.097696042E1,3.040636182E-1,-4.477157295E-1,9.880870819E0
5.098892332E1,3.232172430E-1,-4.405331016E-1,9.909601212E0
5.100091672E1,3.136404157E-1,-4.429273009E-1,9.916783333E0
5.101284910E1,3.519476354E-1,-4.477157295E-1,9.923966408E0
5.102478147E1,3.782838583E-1,-4.405331016E-1,9.904812813E0
5.103677488E1,3.327940404E-1,-4.477157295E-1,9.856928825E0
5.104678464E1,3.543418646E-1,-4.620809257E-1,9.825803757E0
5.105874753E1,3.663128614E-1,-4.501099288E-1,9.809044838E0
5.106875730E1,3.327940404E-1,-4.884171486E-1,9.840168953E0
5.107876706E1,3.208230138E-1,-4.644751251E-1,9.852140427E0
5.109066892E1,3.040636182E-1,-4.932055473E-1,9.849745750E0
5.110067869E1,3.303998411E-1,-4.788403511E-1,9.883264542E0
5.111068845E1,3.040636182E-1,-4.884171486E-1,9.911994934E0
5.112268186E1,3.040636182E-1,-4.788403511E-1,9.878476143E0
5.113464475E1,3.040636182E-1,-4.692635238E-1,9.852140427E0
5.114660764E1,3.351882398E-1,-4.429273009E-1,9.864110947E0
5.115857053E1,3.471592367E-1,-4.213795066E-1,9.816226959E0
5.117053342E1,3.471592367E-1,-4.309563041E-1,9.811438560E0
5.118252683E1,3.399766386E-1,-4.261679053E-1,9.828198433E0
5.119448972E1,3.423708379E-1,-4.333505034E-1,9.856928825E0
5.120449949E1,3.399766386E-1,-4.429273009E-1,9.849745750E0
5.121646238E1,3.327940404E-1,-4.548983276E-1,9.871294022E0
5.122845579E1,3.495534360E-1,-4.620809257E-1,9.878476143E0
5.123846555E1,3.375824392E-1,-4.836287498E-1,9.885659218E0
5.125042844E1,3.543418646E-1,-4.908113480E-1,9.871294022E0
5.126043821E1,3.399766386E-1,-4.812345505E-1,9.859322548E0
5.127044797E1,3.280056417E-1,-4.692635238E-1,9.847352028E0
5.128045774E1,3.184288144E-1,-4.429273009E-1,9.811438560E0
5.129239011E1,3.495534360E-1,-4.261679053E-1,9.799467087E0
5.130239988E1,3.280056417E-1,-4.094084799E-1,9.842563629E0
5.131436277E1,3.399766386E-1,-4.548983276E-1,9.880870819E0
5.132632566E1,3.447650373E-1,-4.812345505E-1,9.885659218E0
5.133831907E1,3.351882398E-1,-4.644751251E-1,9.876082420E0
5.134832883E1,3.495534360E-1,-4.429273009E-1,9.885659218E0
5.136029172E1,3.232172430E-1,-4.405331016E-1,9.883264542E0
5.137225461E1,3.136404157E-1,-4.309563041E-1,9.844957352E0
5.138415647E1,3.495534360E-1,-4.429273009E-1,9.809044838E0
5.139416624E1,3.567360640E-1,-4.333505034E-1,9.811438560E0
5.140417600E1,3.471592367E-1,-4.261679053E-1,9.811438560E0
5.141607786E1,3.375824392E-1,-4.381389022E-1,9.854534149E0
5.142797971E1,3.160346150E-1,-4.788403511E-1,9.888052940E0
5.143798948E1,2.992752194E-1,-4.979939461E-1,9.928754807E0
5.144992185E1,3.136404157E-1,-4.572925270E-1,9.914389610E0
5.145993162E1,3.232172430E-1,-4.357447028E-1,9.895236015E0
5.147189451E1,3.208230138E-1,-4.165911078E-1,9.885659218E0
5.148388792E1,3.327940404E-1,-4.022258818E-1,9.844957352E0
5.149588132E1,3.471592367E-1,-4.237737060E-1,9.792284966E0
5.150778318E1,3.591302633E-1,-4.501099288E-1,9.806650162E0
5.151974607E1,3.495534360E-1,-4.788403511E-1,9.849745750E0
5.153173948E1,3.208230138E-1,-4.812345505E-1,9.847352028E0
5.154174924E1,3.256114423E-1,-4.979939461E-1,9.859322548E0
5.155371213E1,3.232172430E-1,-4.620809257E-1,9.885659218E0
5.156570554E1,3.399766386E-1,-4.525041282E-1,9.861717224E0
5.157763792E1,3.447650373E-1,-4.165911078E-1,9.849745750E0
5.158957029E1,3.519476354E-1,-4.261679053E-1,9.849745750E0
5.159958005E1,3.471592367E-1,-4.237737060E-1,9.861717224E0
5.161151243E1,3.423708379E-1,-4.333505034E-1,9.880870819E0
5.162152219E1,3.423708379E-1,-4.429273009E-1,9.878476143E0
5.163348508E1,3.399766386E-1,-4.836287498E-1,9.864110947E0
5.164349485E1,3.160346150E-1,-4.788403511E-1,9.876082420E0
5.165548826E1,3.160346150E-1,-4.788403511E-1,9.859322548E0
5.166739011E1,3.184288144E-1,-4.429273009E-1,9.787496567E0
5.167739988E1,3.136404157E-1,-4.548983276E-1,9.813833237E0
5.168933225E1,3.447650373E-1,-4.429273009E-1,9.866505623E0
5.169934202E1,3.519476354E-1,-4.285621047E-1,9.907206535E0
5.171130491E1,3.375824392E-1,-4.477157295E-1,9.897629738E0
5.172320676E1,3.112462163E-1,-4.596867263E-1,9.880870819E0
5.173516965E1,3.160346150E-1,-4.620809257E-1,9.832986832E0
5.174517942E1,3.160346150E-1,-4.381389022E-1,9.840168953E0
5.175518918E1,3.256114423E-1,-4.572925270E-1,9.823410034E0
5.176715208E1,3.064578176E-1,-4.309563041E-1,9.818621635E0
5.177716184E1,3.303998411E-1,-4.165911078E-1,9.844957352E0
5.178909421E1,3.615244627E-1,-3.926490843E-1,9.849745750E0
5.179910398E1,3.639186621E-1,-3.950432837E-1,9.890447617E0
5.181106687E1,3.734954596E-1,-4.285621047E-1,9.909601212E0
5.182302976E1,3.734954596E-1,-4.620809257E-1,9.895236015E0
5.183496213E1,3.375824392E-1,-5.027823448E-1,9.888052940E0
5.184692502E1,3.208230138E-1,-5.171475410E-1,9.897629738E0
5.185891843E1,3.064578176E-1,-5.027823448E-1,9.888052940E0
5.187091184E1,2.944868207E-1,-4.860229492E-1,9.837775230E0
5.188092161E1,3.016694188E-1,-4.501099288E-1,9.801861763E0
5.189288450E1,3.016694188E-1,-4.165911078E-1,9.782708168E0
5.190289426E1,3.184288144E-1,-4.022258818E-1,9.801861763E0
5.191488767E1,3.495534360E-1,-4.141969085E-1,9.873687744E0
5.192685056E1,3.351882398E-1,-4.333505034E-1,9.909601212E0
5.193881345E1,3.160346150E-1,-4.596867263E-1,9.897629738E0
5.195080686E1,3.088520169E-1,-4.501099288E-1,9.885659218E0
5.196276975E1,3.423708379E-1,-4.381389022E-1,9.873687744E0
5.197476316E1,3.375824392E-1,-4.501099288E-1,9.871294022E0
5.198666502E1,3.663128614E-1,-4.381389022E-1,9.813833237E0
5.199862791E1,3.878606856E-1,-4.189853072E-1,9.804255486E0
5.201056028E1,3.447650373E-1,-4.405331016E-1,9.864110947E0
5.202255369E1,3.447650373E-1,-4.644751251E-1,9.835380554E0
5.203451658E1,3.351882398E-1,-4.955997467E-1,9.852140427E0
5.204452634E1,3.160346150E-1,-5.003881454E-1,9.856928825E0
5.205651975E1,3.016694188E-1,-4.955997467E-1,9.871294022E0
5.206848264E1,3.351882398E-1,-4.429273009E-1,9.854534149E0
5.207849241E1,3.663128614E-1,-4.237737060E-1,9.876082420E0
5.208850217E1,3.615244627E-1,-4.357447028E-1,9.909601212E0
5.209851194E1,3.567360640E-1,-4.285621047E-1,9.892841339E0
5.211050535E1,3.615244627E-1,-4.022258818E-1,9.859322548E0
5.212051511E1,3.327940404E-1,-4.022258818E-1,9.832986832E0
5.213244748E1,2.873041928E-1,-4.405331016E-1,9.811438560E0
5.214245725E1,3.208230138E-1,-4.309563041E-1,9.844957352E0
5.215246702E1,3.351882398E-1,-4.405331016E-1,9.852140427E0
5.216247678E1,3.232172430E-1,-4.525041282E-1,9.825803757E0
5.217447019E1,3.471592367E-1,-4.453215301E-1,9.868899345E0
5.218637205E1,3.543418646E-1,-4.644751251E-1,9.859322548E0
5.219830442E1,3.423708379E-1,-4.644751251E-1,9.885659218E0
5.221026731E1,3.591302633E-1,-4.453215301E-1,9.883264542E0
5.222027708E1,3.543418646E-1,-4.548983276E-1,9.880870819E0
5.223220945E1,3.040636182E-1,-4.525041282E-1,9.892841339E0
5.224221921E1,3.136404157E-1,-4.596867263E-1,9.852140427E0
5.225412107E1,3.136404157E-1,-4.501099288E-1,9.847352028E0
5.226611448E1,3.064578176E-1,-4.285621047E-1,9.849745750E0
5.227807737E1,3.447650373E-1,-4.285621047E-1,9.837775230E0
5.229004026E1,3.232172430E-1,-4.381389022E-1,9.837775230E0
5.230005002E1,3.399766386E-1,-4.405331016E-1,9.868899345E0
5.231198240E1,3.280056417E-1,-4.405331016E-1,9.864110947E0
5.232394529E1,3.184288144E-1,-4.477157295E-1,9.868899345E0
5.233584714E1,3.208230138E-1,-4.453215301E-1,9.837775230E0
5.234781003E1,3.136404157E-1,-4.309563041E-1,9.852140427E0
5.235977292E1,3.495534360E-1,-4.213795066E-1,9.854534149E0
5.237173582E1,3.615244627E-1,-4.381389022E-1,9.880870819E0
5.238174558E1,3.495534360E-1,-4.548983276E-1,9.864110947E0
5.239370847E1,3.280056417E-1,-4.668693244E-1,9.868899345E0
5.240570188E1,3.136404157E-1,-4.572925270E-1,9.911994934E0
5.241571164E1,3.471592367E-1,-4.453215301E-1,9.861717224E0
5.242767454E1,3.160346150E-1,-4.094084799E-1,9.816226959E0
5.243768430E1,3.495534360E-1,-4.141969085E-1,9.835380554E0
5.244967771E1,3.639186621E-1,-4.165911078E-1,9.818621635E0
5.246167112E1,3.423708379E-1,-4.213795066E-1,9.873687744E0
5.247168088E1,3.495534360E-1,-4.429273009E-1,9.866505623E0
5.248169065E1,3.375824392E-1,-4.357447028E-1,9.861717224E0
5.249365354E1,3.256114423E-1,-4.165911078E-1,9.840168953E0
5.250366331E1,3.303998411E-1,-3.878606856E-1,9.861717224E0
5.251562620E1,3.471592367E-1,-3.854664862E-1,9.835380554E0
5.252563596E1,3.423708379E-1,-3.974374831E-1,9.830592155E0
5.253564573E1,3.232172430E-1,-4.477157295E-1,9.830592155E0
5.254760862E1,3.519476354E-1,-4.357447028E-1,9.885659218E0
5.255761838E1,3.327940404E-1,-4.501099288E-1,9.880870819E0
5.256961179E1,3.112462163E-1,-4.572925270E-1,9.890447617E0
5.257962156E1,3.423708379E-1,-4.333505034E-1,9.859322548E0
5.259161497E1,3.232172430E-1,-4.165911078E-1,9.861717224E0
5.260360837E1,2.920926213E-1,-3.758896589E-1,9.797073364E0
5.261560178E1,3.160346150E-1,-3.926490843E-1,9.794678688E0
5.262756467E1,3.040636182E-1,-4.309563041E-1,9.859322548E0
5.263757444E1,3.016694188E-1,-4.525041282E-1,9.876082420E0
5.264956785E1,3.064578176E-1,-4.261679053E-1,9.876082420E0
5.266153074E1,3.471592367E-1,-3.734954596E-1,9.921571732E0
5.267352414E1,3.878606856E-1,-3.160346150E-1,9.907206535E0
5.268353391E1,3.902548850E-1,-3.064578176E-1,9.892841339E0
5.269549680E1,3.782838583E-1,-3.687070608E-1,9.847352028E0
5.270550657E1,3.327940404E-1,-4.141969085E-1,9.828198433E0
5.271551633E1,3.232172430E-1,-4.189853072E-1,9.864110947E0
5.272747922E1,3.567360640E-1,-4.477157295E-1,9.897629738E0
5.273941160E1,3.016694188E-1,-4.405331016E-1,9.868899345E0
5.275137449E1,2.394201756E-1,-4.333505034E-1,9.847352028E0
5.276138425E1,2.681505978E-1,-4.022258818E-1,9.883264542E0
5.277328611E1,3.184288144E-1,-3.567360640E-1,9.880870819E0
5.278518796E1,3.423708379E-1,-3.663128614E-1,9.828198433E0
5.279519773E1,2.968810201E-1,-3.280056417E-1,9.813833237E0
5.280719114E1,3.423708379E-1,-3.471592367E-1,9.835380554E0
5.281720090E1,3.495534360E-1,-3.447650373E-1,9.866505623E0
5.282913328E1,3.184288144E-1,-3.495534360E-1,9.890447617E0
5.284106565E1,3.351882398E-1,-3.567360640E-1,9.888052940E0
5.285107542E1,3.471592367E-1,-3.208230138E-1,9.878476143E0
5.286108518E1,3.375824392E-1,-3.160346150E-1,9.847352028E0
5.287109495E1,3.447650373E-1,-3.184288144E-1,9.859322548E0
5.288302732E1,3.782838583E-1,-3.327940404E-1,9.825803757E0
5.289499021E1,3.663128614E-1,-3.327940404E-1,9.842563629E0
5.290499998E1,3.447650373E-1,-3.351882398E-1,9.856928825E0
5.291500974E1,3.447650373E-1,-3.327940404E-1,9.840168953E0
5.292694211E1,3.734954596E-1,-3.351882398E-1,9.847352028E0
5.293887449E1,3.591302633E-1,-3.591302633E-1,9.873687744E0
5.295086790E1,3.543418646E-1,-3.208230138E-1,9.890447617E0
5.296286130E1,3.519476354E-1,-3.447650373E-1,9.885659218E0
5.297485471E1,3.758896589E-1,-3.088520169E-1,9.888052940E0
5.298684812E1,3.926490843E-1,-2.729389966E-1,9.885659218E0
5.299884153E1,3.663128614E-1,-2.178723514E-1,9.825803757E0
5.301077390E1,3.495534360E-1,-2.250549644E-1,9.813833237E0
5.302078367E1,3.303998411E-1,-2.250549644E-1,9.818621635E0
5.303079343E1,3.112462163E-1,-2.729389966E-1,9.777919769E0
5.304080320E1,3.399766386E-1,-2.585737705E-1,9.835380554E0
5.305273557E1,3.399766386E-1,-2.968810201E-1,9.830592155E0
5.306274534E1,3.303998411E-1,-2.944868207E-1,9.856928825E0
5.307470823E1,3.184288144E-1,-2.777273953E-1,9.933543205E0
5.308670164E1,3.256114423E-1,-2.370259613E-1,9.895236015E0
5.309869504E1,3.208230138E-1,-2.657563984E-1,9.933543205E0
5.311065793E1,3.399766386E-1,-2.370259613E-1,9.976638794E0
5.312066770E1,3.232172430E-1,-2.442085743E-1,9.945513725E0
5.313260007E1,3.447650373E-1,-2.466027737E-1,9.892841339E0
5.314459348E1,3.136404157E-1,-2.322375625E-1,9.789890289E0
5.315460325E1,3.136404157E-1,-2.394201756E-1,9.770736694E0
5.316653562E1,3.327940404E-1,-2.130839527E-1,9.765948296E0
5.317654539E1,3.591302633E-1,-1.604115069E-1,9.832986832E0
5.318850828E1,3.495534360E-1,-2.130839527E-1,9.842563629E0
5.320044065E1,3.687070608E-1,-2.178723514E-1,9.828198433E0
5.321243406E1,3.351882398E-1,-1.651999205E-1,9.890447617E0
5.322439695E1,3.615244627E-1,-1.915361285E-1,9.880870819E0
5.323635984E1,4.118026793E-1,-1.843535304E-1,9.935936928E0
5.324829221E1,3.495534360E-1,-2.130839527E-1,9.950302124E0
5.326028562E1,3.830722570E-1,-2.035071403E-1,9.945513725E0
5.327227903E1,3.711012602E-1,-1.747767180E-1,9.837775230E0
5.328424192E1,3.519476354E-1,-1.460463107E-1,9.768342972E0
5.329425168E1,3.471592367E-1,-1.508347094E-1,9.732429504E0
5.330621458E1,3.375824392E-1,-1.771709323E-1,9.751583099E0
5.331817747E1,3.663128614E-1,-1.843535304E-1,9.801861763E0
5.332818723E1,3.687070608E-1,-1.532289088E-1,9.861717224E0
5.334018064E1,3.495534360E-1,-1.268926859E-1,9.933543205E0
5.335019041E1,3.734954596E-1,-1.532289088E-1,9.909601212E0
5.336020017E1,4.118026793E-1,-1.556231081E-1,9.926360130E0
